country_iso3,country_name,year,value,indicator_code,indicator_name,source
CMR,,2015,,MDG_0000000001,,WHO GHO
YEM,,2016,,MDG_0000000001,,WHO GHO
KIR,,2014,,MDG_0000000001,,WHO GHO
SWE,,2021,,MDG_0000000001,,WHO GHO
ECU,,2017,,MDG_0000000001,,WHO GHO
SDN,,2013,,MDG_0000000001,,WHO GHO
JOR,,2023,,MDG_0000000001,,WHO GHO
UNSDG_EUROPENORTHERNAMR,,2010,,MDG_0000000001,,WHO GHO
LBY,,2012,,MDG_0000000001,,WHO GHO
GRD,,2019,,MDG_0000000001,,WHO GHO
NOR,,2017,,MDG_0000000001,,WHO GHO
TLS,,2014,,MDG_0000000001,,WHO GHO
ECU,,2004,,MDG_0000000001,,WHO GHO
FSM,,2018,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2013,,MDG_0000000001,,WHO GHO
NAM,,2016,,MDG_0000000001,,WHO GHO
UGA,,2023,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIA,,2011,,MDG_0000000001,,WHO GHO
CIV,,2008,,MDG_0000000001,,WHO GHO
CZE,,2023,,MDG_0000000001,,WHO GHO
EMR,,2005,,MDG_0000000001,,WHO GHO
WB_LMI,,2019,,MDG_0000000001,,WHO GHO
SVK,,2010,,MDG_0000000001,,WHO GHO
MAR,,2015,,MDG_0000000001,,WHO GHO
CUB,,2011,,MDG_0000000001,,WHO GHO
BRN,,2010,,MDG_0000000001,,WHO GHO
PAK,,2004,,MDG_0000000001,,WHO GHO
CZE,,2015,,MDG_0000000001,,WHO GHO
FIN,,2020,,MDG_0000000001,,WHO GHO
VUT,,2020,,MDG_0000000001,,WHO GHO
SGP,,2012,,MDG_0000000001,,WHO GHO
ARE,,2000,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2012,,MDG_0000000001,,WHO GHO
LVA,,2005,,MDG_0000000001,,WHO GHO
SLE,,2018,,MDG_0000000001,,WHO GHO
KWT,,2017,,MDG_0000000001,,WHO GHO
MDG,,2008,,MDG_0000000001,,WHO GHO
CYP,,2011,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2011,,MDG_0000000001,,WHO GHO
GNB,,2003,,MDG_0000000001,,WHO GHO
MHL,,2011,,MDG_0000000001,,WHO GHO
EGY,,2015,,MDG_0000000001,,WHO GHO
DJI,,2021,,MDG_0000000001,,WHO GHO
LUX,,2012,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2005,,MDG_0000000001,,WHO GHO
ZWE,,2016,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2018,,MDG_0000000001,,WHO GHO
HND,,2000,,MDG_0000000001,,WHO GHO
BGD,,2011,,MDG_0000000001,,WHO GHO
COM,,2017,,MDG_0000000001,,WHO GHO
UNICEF_ESARO,,2003,,MDG_0000000001,,WHO GHO
COD,,2012,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2023,,MDG_0000000001,,WHO GHO
COK,,2006,,MDG_0000000001,,WHO GHO
SVK,,2019,,MDG_0000000001,,WHO GHO
TUR,,2020,,MDG_0000000001,,WHO GHO
SYR,,2015,,MDG_0000000001,,WHO GHO
AND,,2021,,MDG_0000000001,,WHO GHO
AUT,,2002,,MDG_0000000001,,WHO GHO
UNSDG_WESTERNASIA,,2016,,MDG_0000000001,,WHO GHO
ARE,,2019,,MDG_0000000001,,WHO GHO
SMR,,2013,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHASIA,,2013,,MDG_0000000001,,WHO GHO
ZAF,,2009,,MDG_0000000001,,WHO GHO
CRI,,2003,,MDG_0000000001,,WHO GHO
DEU,,2002,,MDG_0000000001,,WHO GHO
MNG,,2021,,MDG_0000000001,,WHO GHO
URY,,2015,,MDG_0000000001,,WHO GHO
CHE,,2021,,MDG_0000000001,,WHO GHO
CIV,,2011,,MDG_0000000001,,WHO GHO
ATG,,2014,,MDG_0000000001,,WHO GHO
SRB,,2022,,MDG_0000000001,,WHO GHO
BLR,,2018,,MDG_0000000001,,WHO GHO
MKD,,2002,,MDG_0000000001,,WHO GHO
BHR,,2003,,MDG_0000000001,,WHO GHO
BEL,,2012,,MDG_0000000001,,WHO GHO
IRL,,2007,,MDG_0000000001,,WHO GHO
VEN,,2014,,MDG_0000000001,,WHO GHO
LBY,,2003,,MDG_0000000001,,WHO GHO
AZE,,2015,,MDG_0000000001,,WHO GHO
KAZ,,2023,,MDG_0000000001,,WHO GHO
WPR,,2009,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2001,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2008,,MDG_0000000001,,WHO GHO
PSE,,2010,,MDG_0000000001,,WHO GHO
USA,,2015,,MDG_0000000001,,WHO GHO
SWE,,2010,,MDG_0000000001,,WHO GHO
NZL,,2006,,MDG_0000000001,,WHO GHO
KEN,,2010,,MDG_0000000001,,WHO GHO
UNSDG_LLDC,,2001,,MDG_0000000001,,WHO GHO
GNQ,,2006,,MDG_0000000001,,WHO GHO
DZA,,2013,,MDG_0000000001,,WHO GHO
MSR,,2000,,MDG_0000000001,,WHO GHO
PNG,,2010,,MDG_0000000001,,WHO GHO
STP,,2019,,MDG_0000000001,,WHO GHO
WB_HI,,2016,,MDG_0000000001,,WHO GHO
ARE,,2011,,MDG_0000000001,,WHO GHO
BFA,,2021,,MDG_0000000001,,WHO GHO
WSM,,2022,,MDG_0000000001,,WHO GHO
CAF,,2005,,MDG_0000000001,,WHO GHO
SLB,,2014,,MDG_0000000001,,WHO GHO
BLR,,2008,,MDG_0000000001,,WHO GHO
MDA,,2021,,MDG_0000000001,,WHO GHO
BTN,,2001,,MDG_0000000001,,WHO GHO
KAZ,,2018,,MDG_0000000001,,WHO GHO
ITA,,2022,,MDG_0000000001,,WHO GHO
KGZ,,2004,,MDG_0000000001,,WHO GHO
WB_LI,,2001,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2000,,MDG_0000000001,,WHO GHO
BEN,,2005,,MDG_0000000001,,WHO GHO
MDV,,2023,,MDG_0000000001,,WHO GHO
MHL,,2001,,MDG_0000000001,,WHO GHO
NIU,,2011,,MDG_0000000001,,WHO GHO
GNQ,,2019,,MDG_0000000001,,WHO GHO
UKR,,2010,,MDG_0000000001,,WHO GHO
FIN,,2014,,MDG_0000000001,,WHO GHO
RUS,,2003,,MDG_0000000001,,WHO GHO
SVK,,2010,,MDG_0000000001,,WHO GHO
ARM,,2012,,MDG_0000000001,,WHO GHO
BLR,,2018,,MDG_0000000001,,WHO GHO
KAZ,,2012,,MDG_0000000001,,WHO GHO
ALB,,2022,,MDG_0000000001,,WHO GHO
TKM,,2022,,MDG_0000000001,,WHO GHO
SRB,,2011,,MDG_0000000001,,WHO GHO
ESP,,2001,,MDG_0000000001,,WHO GHO
TZA,,2012,,MDG_0000000001,,WHO GHO
KIR,,2023,,MDG_0000000001,,WHO GHO
BHR,,2000,,MDG_0000000001,,WHO GHO
TGO,,2018,,MDG_0000000001,,WHO GHO
MNG,,2019,,MDG_0000000001,,WHO GHO
WB_LMI,,2023,,MDG_0000000001,,WHO GHO
CAF,,2013,,MDG_0000000001,,WHO GHO
PSE,,2002,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2006,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2011,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIASOUTHEASTERNASIA,,2019,,MDG_0000000001,,WHO GHO
AUT,,2008,,MDG_0000000001,,WHO GHO
ZWE,,2018,,MDG_0000000001,,WHO GHO
ALB,,2001,,MDG_0000000001,,WHO GHO
SUR,,2003,,MDG_0000000001,,WHO GHO
ISR,,2018,,MDG_0000000001,,WHO GHO
MRT,,2022,,MDG_0000000001,,WHO GHO
PNG,,2005,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2011,,MDG_0000000001,,WHO GHO
UNICEFREGIONEECA,,2000,,MDG_0000000001,,WHO GHO
FRA,,2022,,MDG_0000000001,,WHO GHO
FIN,,2018,,MDG_0000000001,,WHO GHO
PNG,,2017,,MDG_0000000001,,WHO GHO
LAO,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONWCA,,2019,,MDG_0000000001,,WHO GHO
TGO,,2023,,MDG_0000000001,,WHO GHO
PAN,,2022,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIASOUTHEASTERNASIA,,2005,,MDG_0000000001,,WHO GHO
SAU,,2009,,MDG_0000000001,,WHO GHO
ERI,,2020,,MDG_0000000001,,WHO GHO
NER,,2023,,MDG_0000000001,,WHO GHO
PAK,,2005,,MDG_0000000001,,WHO GHO
KAZ,,2009,,MDG_0000000001,,WHO GHO
WB_HI,,2001,,MDG_0000000001,,WHO GHO
PLW,,2019,,MDG_0000000001,,WHO GHO
CZE,,2018,,MDG_0000000001,,WHO GHO
TUN,,2000,,MDG_0000000001,,WHO GHO
COL,,2017,,MDG_0000000001,,WHO GHO
MYS,,2002,,MDG_0000000001,,WHO GHO
LAO,,2018,,MDG_0000000001,,WHO GHO
TGO,,2020,,MDG_0000000001,,WHO GHO
XKX,,2022,,MDG_0000000001,,WHO GHO
MMR,,2004,,MDG_0000000001,,WHO GHO
EGY,,2014,,MDG_0000000001,,WHO GHO
LBR,,2020,,MDG_0000000001,,WHO GHO
PLW,,2007,,MDG_0000000001,,WHO GHO
NER,,2008,,MDG_0000000001,,WHO GHO
LVA,,2022,,MDG_0000000001,,WHO GHO
LBN,,2019,,MDG_0000000001,,WHO GHO
UNSDG_SUBSAHARANAFRICA,,2014,,MDG_0000000001,,WHO GHO
MKD,,2007,,MDG_0000000001,,WHO GHO
SRB,,2009,,MDG_0000000001,,WHO GHO
WB_LMI,,2012,,MDG_0000000001,,WHO GHO
TZA,,2009,,MDG_0000000001,,WHO GHO
MKD,,2005,,MDG_0000000001,,WHO GHO
DMA,,2007,,MDG_0000000001,,WHO GHO
SLB,,2023,,MDG_0000000001,,WHO GHO
MDA,,2002,,MDG_0000000001,,WHO GHO
SRB,,2010,,MDG_0000000001,,WHO GHO
COD,,2000,,MDG_0000000001,,WHO GHO
EUR,,2002,,MDG_0000000001,,WHO GHO
MKD,,2005,,MDG_0000000001,,WHO GHO
LCA,,2011,,MDG_0000000001,,WHO GHO
BEL,,2016,,MDG_0000000001,,WHO GHO
CAN,,2009,,MDG_0000000001,,WHO GHO
MAR,,2005,,MDG_0000000001,,WHO GHO
CHE,,2001,,MDG_0000000001,,WHO GHO
IRQ,,2013,,MDG_0000000001,,WHO GHO
MDA,,2005,,MDG_0000000001,,WHO GHO
MKD,,2021,,MDG_0000000001,,WHO GHO
RWA,,2013,,MDG_0000000001,,WHO GHO
GEO,,2003,,MDG_0000000001,,WHO GHO
IRN,,2015,,MDG_0000000001,,WHO GHO
BWA,,2019,,MDG_0000000001,,WHO GHO
JOR,,2017,,MDG_0000000001,,WHO GHO
PER,,2006,,MDG_0000000001,,WHO GHO
EST,,2007,,MDG_0000000001,,WHO GHO
CIV,,2005,,MDG_0000000001,,WHO GHO
TCA,,2012,,MDG_0000000001,,WHO GHO
ZAF,,2010,,MDG_0000000001,,WHO GHO
HUN,,2006,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2008,,MDG_0000000001,,WHO GHO
UNICEFREGIONWE,,2007,,MDG_0000000001,,WHO GHO
SLB,,2005,,MDG_0000000001,,WHO GHO
UNICEFREGIONWCA,,2019,,MDG_0000000001,,WHO GHO
MWI,,2006,,MDG_0000000001,,WHO GHO
NPL,,2003,,MDG_0000000001,,WHO GHO
AIA,,2010,,MDG_0000000001,,WHO GHO
GMB,,2011,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2019,,MDG_0000000001,,WHO GHO
BFA,,2020,,MDG_0000000001,,WHO GHO
KNA,,2004,,MDG_0000000001,,WHO GHO
BWA,,2003,,MDG_0000000001,,WHO GHO
PHL,,2013,,MDG_0000000001,,WHO GHO
UNICEF_LACRO,,2017,,MDG_0000000001,,WHO GHO
MOZ,,2005,,MDG_0000000001,,WHO GHO
MUS,,2007,,MDG_0000000001,,WHO GHO
KIR,,2010,,MDG_0000000001,,WHO GHO
PSE,,2020,,MDG_0000000001,,WHO GHO
WSM,,2018,,MDG_0000000001,,WHO GHO
ARE,,2018,,MDG_0000000001,,WHO GHO
SRB,,2022,,MDG_0000000001,,WHO GHO
SDN,,2014,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAP,,2018,,MDG_0000000001,,WHO GHO
LBY,,2014,,MDG_0000000001,,WHO GHO
BEN,,2007,,MDG_0000000001,,WHO GHO
ATG,,2022,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIA,,2009,,MDG_0000000001,,WHO GHO
MLI,,2018,,MDG_0000000001,,WHO GHO
BLR,,2000,,MDG_0000000001,,WHO GHO
COD,,2008,,MDG_0000000001,,WHO GHO
KWT,,2000,,MDG_0000000001,,WHO GHO
SGP,,2005,,MDG_0000000001,,WHO GHO
COM,,2013,,MDG_0000000001,,WHO GHO
WSM,,2021,,MDG_0000000001,,WHO GHO
MRT,,2004,,MDG_0000000001,,WHO GHO
BLR,,2000,,MDG_0000000001,,WHO GHO
NPL,,2000,,MDG_0000000001,,WHO GHO
UNICEF_WCARO,,2018,,MDG_0000000001,,WHO GHO
ARG,,2008,,MDG_0000000001,,WHO GHO
JAM,,2000,,MDG_0000000001,,WHO GHO
NIU,,2015,,MDG_0000000001,,WHO GHO
UNICEFREGIONESA,,2021,,MDG_0000000001,,WHO GHO
AND,,2019,,MDG_0000000001,,WHO GHO
ESP,,2022,,MDG_0000000001,,WHO GHO
SVK,,2023,,MDG_0000000001,,WHO GHO
PHL,,2003,,MDG_0000000001,,WHO GHO
NLD,,2013,,MDG_0000000001,,WHO GHO
CUB,,2000,,MDG_0000000001,,WHO GHO
BGR,,2001,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2001,,MDG_0000000001,,WHO GHO
BRB,,2013,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2019,,MDG_0000000001,,WHO GHO
BOL,,2007,,MDG_0000000001,,WHO GHO
PHL,,2021,,MDG_0000000001,,WHO GHO
LBR,,2009,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2013,,MDG_0000000001,,WHO GHO
TGO,,2023,,MDG_0000000001,,WHO GHO
DEU,,2012,,MDG_0000000001,,WHO GHO
TLS,,2014,,MDG_0000000001,,WHO GHO
UZB,,2020,,MDG_0000000001,,WHO GHO
KEN,,2023,,MDG_0000000001,,WHO GHO
GMB,,2015,,MDG_0000000001,,WHO GHO
MDV,,2007,,MDG_0000000001,,WHO GHO
CHE,,2015,,MDG_0000000001,,WHO GHO
BHR,,2009,,MDG_0000000001,,WHO GHO
IRL,,2009,,MDG_0000000001,,WHO GHO
CYP,,2020,,MDG_0000000001,,WHO GHO
CHE,,2007,,MDG_0000000001,,WHO GHO
GAB,,2009,,MDG_0000000001,,WHO GHO
VCT,,2003,,MDG_0000000001,,WHO GHO
MUS,,2000,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2022,,MDG_0000000001,,WHO GHO
MDG,,2021,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHASIA,,2011,,MDG_0000000001,,WHO GHO
LKA,,2009,,MDG_0000000001,,WHO GHO
GEO,,2004,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2006,,MDG_0000000001,,WHO GHO
PAN,,2009,,MDG_0000000001,,WHO GHO
LBN,,2021,,MDG_0000000001,,WHO GHO
PLW,,2008,,MDG_0000000001,,WHO GHO
PRY,,2002,,MDG_0000000001,,WHO GHO
FIN,,2013,,MDG_0000000001,,WHO GHO
TON,,2012,,MDG_0000000001,,WHO GHO
MDG,,2004,,MDG_0000000001,,WHO GHO
MAR,,2010,,MDG_0000000001,,WHO GHO
QAT,,2021,,MDG_0000000001,,WHO GHO
ITA,,2010,,MDG_0000000001,,WHO GHO
JOR,,2003,,MDG_0000000001,,WHO GHO
ZAF,,2015,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2003,,MDG_0000000001,,WHO GHO
HRV,,2009,,MDG_0000000001,,WHO GHO
SLV,,2014,,MDG_0000000001,,WHO GHO
HND,,2022,,MDG_0000000001,,WHO GHO
LKA,,2007,,MDG_0000000001,,WHO GHO
LAO,,2019,,MDG_0000000001,,WHO GHO
SDN,,2018,,MDG_0000000001,,WHO GHO
MAR,,2001,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2001,,MDG_0000000001,,WHO GHO
NOR,,2004,,MDG_0000000001,,WHO GHO
BGR,,2001,,MDG_0000000001,,WHO GHO
MDA,,2015,,MDG_0000000001,,WHO GHO
NOR,,2023,,MDG_0000000001,,WHO GHO
PHL,,2012,,MDG_0000000001,,WHO GHO
SLB,,2012,,MDG_0000000001,,WHO GHO
TKM,,2012,,MDG_0000000001,,WHO GHO
MLI,,2009,,MDG_0000000001,,WHO GHO
KOR,,2008,,MDG_0000000001,,WHO GHO
KOR,,2002,,MDG_0000000001,,WHO GHO
CAN,,2009,,MDG_0000000001,,WHO GHO
XKX,,2010,,MDG_0000000001,,WHO GHO
BOL,,2008,,MDG_0000000001,,WHO GHO
PRK,,2000,,MDG_0000000001,,WHO GHO
UGA,,2022,,MDG_0000000001,,WHO GHO
COL,,2011,,MDG_0000000001,,WHO GHO
KEN,,2016,,MDG_0000000001,,WHO GHO
MDG,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONSA,,2000,,MDG_0000000001,,WHO GHO
BGD,,2017,,MDG_0000000001,,WHO GHO
MDV,,2005,,MDG_0000000001,,WHO GHO
KOR,,2019,,MDG_0000000001,,WHO GHO
UNICEF_WCARO,,2010,,MDG_0000000001,,WHO GHO
LBY,,2009,,MDG_0000000001,,WHO GHO
UGA,,2008,,MDG_0000000001,,WHO GHO
CRI,,2017,,MDG_0000000001,,WHO GHO
ZWE,,2007,,MDG_0000000001,,WHO GHO
MOZ,,2003,,MDG_0000000001,,WHO GHO
ALB,,2013,,MDG_0000000001,,WHO GHO
AND,,2017,,MDG_0000000001,,WHO GHO
UNICEFREGIONEAC,,2008,,MDG_0000000001,,WHO GHO
TUV,,2017,,MDG_0000000001,,WHO GHO
DEU,,2014,,MDG_0000000001,,WHO GHO
SEN,,2017,,MDG_0000000001,,WHO GHO
WPR,,2019,,MDG_0000000001,,WHO GHO
ZMB,,2021,,MDG_0000000001,,WHO GHO
URY,,2017,,MDG_0000000001,,WHO GHO
MRT,,2009,,MDG_0000000001,,WHO GHO
IND,,2000,,MDG_0000000001,,WHO GHO
MDV,,2004,,MDG_0000000001,,WHO GHO
LBR,,2015,,MDG_0000000001,,WHO GHO
UNICEFREGIONWCA,,2013,,MDG_0000000001,,WHO GHO
LTU,,2011,,MDG_0000000001,,WHO GHO
GNQ,,2006,,MDG_0000000001,,WHO GHO
GMB,,2006,,MDG_0000000001,,WHO GHO
BEN,,2001,,MDG_0000000001,,WHO GHO
GNQ,,2001,,MDG_0000000001,,WHO GHO
MLT,,2004,,MDG_0000000001,,WHO GHO
UNSDG_EUROPE,,2004,,MDG_0000000001,,WHO GHO
WB_UMI,,2009,,MDG_0000000001,,WHO GHO
CZE,,2007,,MDG_0000000001,,WHO GHO
SYR,,2018,,MDG_0000000001,,WHO GHO
UNICEFREGIONMENA,,2014,,MDG_0000000001,,WHO GHO
BRA,,2023,,MDG_0000000001,,WHO GHO
UNICEFREGIONSA,,2011,,MDG_0000000001,,WHO GHO
NPL,,2022,,MDG_0000000001,,WHO GHO
KHM,,2000,,MDG_0000000001,,WHO GHO
BHR,,2002,,MDG_0000000001,,WHO GHO
KNA,,2005,,MDG_0000000001,,WHO GHO
ISL,,2017,,MDG_0000000001,,WHO GHO
AUT,,2015,,MDG_0000000001,,WHO GHO
VNM,,2009,,MDG_0000000001,,WHO GHO
WSM,,2019,,MDG_0000000001,,WHO GHO
PRY,,2021,,MDG_0000000001,,WHO GHO
VCT,,2020,,MDG_0000000001,,WHO GHO
VNM,,2000,,MDG_0000000001,,WHO GHO
LTU,,2006,,MDG_0000000001,,WHO GHO
ZAF,,2007,,MDG_0000000001,,WHO GHO
UNSDG_EASTERNASIASOUTHEASTERNASIA,,2023,,MDG_0000000001,,WHO GHO
WB_HI,,2014,,MDG_0000000001,,WHO GHO
IDN,,2019,,MDG_0000000001,,WHO GHO
HND,,2023,,MDG_0000000001,,WHO GHO
ZMB,,2017,,MDG_0000000001,,WHO GHO
EUR,,2006,,MDG_0000000001,,WHO GHO
KNA,,2001,,MDG_0000000001,,WHO GHO
RUS,,2010,,MDG_0000000001,,WHO GHO
TCD,,2014,,MDG_0000000001,,WHO GHO
GTM,,2009,,MDG_0000000001,,WHO GHO
KIR,,2013,,MDG_0000000001,,WHO GHO
TON,,2019,,MDG_0000000001,,WHO GHO
JOR,,2018,,MDG_0000000001,,WHO GHO
SYR,,2020,,MDG_0000000001,,WHO GHO
POL,,2007,,MDG_0000000001,,WHO GHO
UNSDG_LDC,,2021,,MDG_0000000001,,WHO GHO
UNSDG_AUSTRALIANEWZEALAND,,2007,,MDG_0000000001,,WHO GHO
LCA,,2022,,MDG_0000000001,,WHO GHO
MUS,,2013,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2015,,MDG_0000000001,,WHO GHO
PAN,,2021,,MDG_0000000001,,WHO GHO
SLE,,2016,,MDG_0000000001,,WHO GHO
USA,,2013,,MDG_0000000001,,WHO GHO
JOR,,2003,,MDG_0000000001,,WHO GHO
UNICEF_ROSA,,2000,,MDG_0000000001,,WHO GHO
DEU,,2017,,MDG_0000000001,,WHO GHO
COD,,2011,,MDG_0000000001,,WHO GHO
UNSDG_OCEANIAexAUSNZL,,2018,,MDG_0000000001,,WHO GHO
USA,,2004,,MDG_0000000001,,WHO GHO
UKR,,2004,,MDG_0000000001,,WHO GHO
PER,,2009,,MDG_0000000001,,WHO GHO
BEL,,2014,,MDG_0000000001,,WHO GHO
BLR,,2009,,MDG_0000000001,,WHO GHO
VNM,,2022,,MDG_0000000001,,WHO GHO
UNICEF_EAPRO,,2007,,MDG_0000000001,,WHO GHO
ARE,,2022,,MDG_0000000001,,WHO GHO
DZA,,2007,,MDG_0000000001,,WHO GHO
KOR,,2006,,MDG_0000000001,,WHO GHO
HND,,2004,,MDG_0000000001,,WHO GHO
GLOBAL,,2000,,MDG_0000000001,,WHO GHO
WB_UMI,,2016,,MDG_0000000001,,WHO GHO
VUT,,2016,,MDG_0000000001,,WHO GHO
ZAF,,2002,,MDG_0000000001,,WHO GHO
SRB,,2021,,MDG_0000000001,,WHO GHO
CAF,,2005,,MDG_0000000001,,WHO GHO
BLR,,2012,,MDG_0000000001,,WHO GHO
GTM,,2011,,MDG_0000000001,,WHO GHO
AFR,,2023,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2006,,MDG_0000000001,,WHO GHO
WPR,,2013,,MDG_0000000001,,WHO GHO
NZL,,2003,,MDG_0000000001,,WHO GHO
BHS,,2001,,MDG_0000000001,,WHO GHO
BEN,,2007,,MDG_0000000001,,WHO GHO
GRD,,2011,,MDG_0000000001,,WHO GHO
NLD,,2003,,MDG_0000000001,,WHO GHO
SWE,,2000,,MDG_0000000001,,WHO GHO
TUV,,2007,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2002,,MDG_0000000001,,WHO GHO
TON,,2021,,MDG_0000000001,,WHO GHO
BTN,,2020,,MDG_0000000001,,WHO GHO
NGA,,2019,,MDG_0000000001,,WHO GHO
COD,,2022,,MDG_0000000001,,WHO GHO
JAM,,2009,,MDG_0000000001,,WHO GHO
LCA,,2002,,MDG_0000000001,,WHO GHO
AGO,,2015,,MDG_0000000001,,WHO GHO
LBY,,2002,,MDG_0000000001,,WHO GHO
AFG,,2019,,MDG_0000000001,,WHO GHO
BEL,,2021,,MDG_0000000001,,WHO GHO
TZA,,2017,,MDG_0000000001,,WHO GHO
COD,,2020,,MDG_0000000001,,WHO GHO
BTN,,2009,,MDG_0000000001,,WHO GHO
BRN,,2013,,MDG_0000000001,,WHO GHO
UNSDG_SIDS,,2022,,MDG_0000000001,,WHO GHO
BHR,,2004,,MDG_0000000001,,WHO GHO
EST,,2012,,MDG_0000000001,,WHO GHO
NIC,,2020,,MDG_0000000001,,WHO GHO
UNICEFREGIONLAC,,2003,,MDG_0000000001,,WHO GHO
QAT,,2008,,MDG_0000000001,,WHO GHO
JPN,,2008,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2009,,MDG_0000000001,,WHO GHO
SAU,,2007,,MDG_0000000001,,WHO GHO
LBY,,2005,,MDG_0000000001,,WHO GHO
SLE,,2015,,MDG_0000000001,,WHO GHO
EUR,,2003,,MDG_0000000001,,WHO GHO
YEM,,2014,,MDG_0000000001,,WHO GHO
MCO,,2018,,MDG_0000000001,,WHO GHO
COG,,2023,,MDG_0000000001,,WHO GHO
NLD,,2012,,MDG_0000000001,,WHO GHO
UNSDG_SOUTHEASTERNASIA,,2021,,MDG_0000000001,,WHO GHO
MSR,,2014,,MDG_0000000001,,WHO GHO
CHE,,2008,,MDG_0000000001,,WHO GHO
QAT,,2007,,MDG_0000000001,,WHO GHO
UNSDG_CENTRALASIA,,2009,,MDG_0000000001,,WHO GHO
KOR,,2017,,MDG_0000000001,,WHO GHO
CUB,,2022,,MDG_0000000001,,WHO GHO
STP,,2002,,MDG_0000000001,,WHO GHO
ETH,,2020,,MDG_0000000001,,WHO GHO
MMR,,2003,,MDG_0000000001,,WHO GHO
MSR,,2010,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2022,,MDG_0000000001,,WHO GHO
LBN,,2017,,MDG_0000000001,,WHO GHO
MOZ,,2006,,MDG_0000000001,,WHO GHO
KNA,,2007,,MDG_0000000001,,WHO GHO
KOR,,2014,,MDG_0000000001,,WHO GHO
EST,,2009,,MDG_0000000001,,WHO GHO
CIV,,2014,,MDG_0000000001,,WHO GHO
SLE,,2004,,MDG_0000000001,,WHO GHO
LBY,,2012,,MDG_0000000001,,WHO GHO
CPV,,2000,,MDG_0000000001,,WHO GHO
GIN,,2002,,MDG_0000000001,,WHO GHO
MDV,,2002,,MDG_0000000001,,WHO GHO
SLB,,2019,,MDG_0000000001,,WHO GHO
RWA,,2018,,MDG_0000000001,,WHO GHO
JPN,,2003,,MDG_0000000001,,WHO GHO
GIN,,2003,,MDG_0000000001,,WHO GHO
UNICEF_ECARO,,2009,,MDG_0000000001,,WHO GHO
MSR,,2012,,MDG_0000000001,,WHO GHO
LTU,,2009,,MDG_0000000001,,WHO GHO
SRB,,2004,,MDG_0000000001,,WHO GHO
MSR,,2021,,MDG_0000000001,,WHO GHO
TJK,,2020,,MDG_0000000001,,WHO GHO
UNSDG_NORTHERNAMR,,2021,,MDG_0000000001,,WHO GHO
SWZ,,2002,,MDG_0000000001,,WHO GHO
KEN,,2014,,MDG_0000000001,,WHO GHO
IDN,,2010,,MDG_0000000001,,WHO GHO
CZE,,2020,,MDG_0000000001,,WHO GHO
MKD,,2002,,MDG_0000000001,,WHO GHO
USA,,2005,,MDG_0000000001,,WHO GHO
BRA,,2015,,MDG_0000000001,,WHO GHO
SMR,,2009,,MDG_0000000001,,WHO GHO
WB_UMI,,2019,,MDG_0000000001,,WHO GHO
OMN,,2002,,MDG_0000000001,,WHO GHO
BEL,,2021,,MDG_0000000001,,WHO GHO
UNICEFREGIONNA,,2023,,MDG_0000000001,,WHO GHO
DZA,,2011,,MDG_0000000001,,WHO GHO
NER,,2001,,MDG_0000000001,,WHO GHO
PER,,2000,,MDG_0000000001,,WHO GHO
UNSDG_LAC,,2007,,MDG_0000000001,,WHO GHO
